datetime,date,time,depth,LightRaw,DO_mg.L,Temp_C,daylight
2021-08-09T18:00:00Z,2021-08-09,14:00:00,shallow,2374,6.96,29.7,2374
2021-08-09T18:00:00Z,2021-08-09,14:00:00,shallow,2374,7.06,29.7,2374
2021-08-09T18:00:00Z,2021-08-09,14:00:00,shallow,2374,6.89,29.68,2374
2021-08-09T18:00:00Z,2021-08-09,14:00:00,shallow,2374,7.01,29.7,2374
2021-08-09T18:00:00Z,2021-08-09,14:00:00,shallow,2374,7.11,29.7,2374
2021-08-09T18:00:00Z,2021-08-09,14:00:00,shallow,2374,6.92,29.7,2374
2021-08-09T18:00:00Z,2021-08-09,14:00:00,shallow,2374,6.9,29.68,2374
2021-08-09T18:00:00Z,2021-08-09,14:00:00,shallow,2374,6.83,29.68,2374
2021-08-09T18:00:00Z,2021-08-09,14:00:00,shallow,2374,7.01,29.7,2374
2021-08-09T18:00:00Z,2021-08-09,14:00:00,shallow,2374,6.89,29.7,2374
2021-08-09T18:10:00Z,2021-08-09,14:10:00,shallow,2349,NA,NA,2349
2021-08-09T18:20:00Z,2021-08-09,14:20:00,shallow,2298,NA,NA,2298
2021-08-09T18:30:00Z,2021-08-09,14:30:00,shallow,2236,NA,NA,2236
2021-08-09T18:40:00Z,2021-08-09,14:40:00,shallow,2150,NA,NA,2150
2021-08-09T18:50:00Z,2021-08-09,14:50:00,shallow,2104,NA,NA,2104
2021-08-09T19:00:00Z,2021-08-09,15:00:00,shallow,2025,6.62,29.66,2025
2021-08-09T19:00:00Z,2021-08-09,15:00:00,shallow,2025,6.76,29.66,2025
2021-08-09T19:00:00Z,2021-08-09,15:00:00,shallow,2025,6.68,29.68,2025
2021-08-09T19:00:00Z,2021-08-09,15:00:00,shallow,2025,6.7,29.66,2025
2021-08-09T19:00:00Z,2021-08-09,15:00:00,shallow,2025,6.7,29.68,2025
2021-08-09T19:00:00Z,2021-08-09,15:00:00,shallow,2025,6.71,29.66,2025
2021-08-09T19:00:00Z,2021-08-09,15:00:00,shallow,2025,6.8,29.68,2025
2021-08-09T19:00:00Z,2021-08-09,15:00:00,shallow,2025,6.71,29.68,2025
2021-08-09T19:00:00Z,2021-08-09,15:00:00,shallow,2025,6.71,29.66,2025
2021-08-09T19:00:00Z,2021-08-09,15:00:00,shallow,2025,6.75,29.68,2025
2021-08-09T19:00:00Z,2021-08-09,15:00:00,shallow,2025,6.66,29.66,2025
2021-08-09T19:00:00Z,2021-08-09,15:00:00,shallow,2025,6.76,29.68,2025
2021-08-09T19:10:00Z,2021-08-09,15:10:00,shallow,1925,NA,NA,1925
2021-08-09T19:20:00Z,2021-08-09,15:20:00,shallow,1838,NA,NA,1838
2021-08-09T19:30:00Z,2021-08-09,15:30:00,shallow,1736,NA,NA,1736
2021-08-09T19:40:00Z,2021-08-09,15:40:00,shallow,1656,NA,NA,1656
2021-08-09T19:50:00Z,2021-08-09,15:50:00,shallow,1552,NA,NA,1552
2021-08-09T20:00:00Z,2021-08-09,16:00:00,shallow,1444,6.68,29.64,1444
2021-08-09T20:00:00Z,2021-08-09,16:00:00,shallow,1444,6.68,29.62,1444
2021-08-09T20:00:00Z,2021-08-09,16:00:00,shallow,1444,6.72,29.62,1444
2021-08-09T20:00:00Z,2021-08-09,16:00:00,shallow,1444,6.78,29.62,1444
2021-08-09T20:00:00Z,2021-08-09,16:00:00,shallow,1444,6.68,29.64,1444
2021-08-09T20:00:00Z,2021-08-09,16:00:00,shallow,1444,6.64,29.64,1444
2021-08-09T20:00:00Z,2021-08-09,16:00:00,shallow,1444,6.66,29.62,1444
2021-08-09T20:00:00Z,2021-08-09,16:00:00,shallow,1444,6.68,29.62,1444
2021-08-09T20:00:00Z,2021-08-09,16:00:00,shallow,1444,6.66,29.64,1444
2021-08-09T20:00:00Z,2021-08-09,16:00:00,shallow,1444,6.71,29.64,1444
2021-08-09T20:00:00Z,2021-08-09,16:00:00,shallow,1444,6.69,29.64,1444
2021-08-09T20:00:00Z,2021-08-09,16:00:00,shallow,1444,6.61,29.62,1444
2021-08-09T20:10:00Z,2021-08-09,16:10:00,shallow,1343,NA,NA,1343
2021-08-09T20:20:00Z,2021-08-09,16:20:00,shallow,1230,NA,NA,1230
2021-08-09T20:30:00Z,2021-08-09,16:30:00,shallow,1134,NA,NA,1134
2021-08-09T20:40:00Z,2021-08-09,16:40:00,shallow,1027,NA,NA,1027
2021-08-09T20:50:00Z,2021-08-09,16:50:00,shallow,720,NA,NA,720
2021-08-09T21:00:00Z,2021-08-09,17:00:00,shallow,353,6.46,29.62,353
2021-08-09T21:00:00Z,2021-08-09,17:00:00,shallow,353,6.59,29.62,353
2021-08-09T21:00:00Z,2021-08-09,17:00:00,shallow,353,6.57,29.62,353
2021-08-09T21:00:00Z,2021-08-09,17:00:00,shallow,353,6.57,29.62,353
2021-08-09T21:00:00Z,2021-08-09,17:00:00,shallow,353,6.56,29.62,353
2021-08-09T21:00:00Z,2021-08-09,17:00:00,shallow,353,6.54,29.62,353
2021-08-09T21:00:00Z,2021-08-09,17:00:00,shallow,353,6.49,29.62,353
2021-08-09T21:00:00Z,2021-08-09,17:00:00,shallow,353,6.62,29.62,353
2021-08-09T21:00:00Z,2021-08-09,17:00:00,shallow,353,6.61,29.62,353
2021-08-09T21:00:00Z,2021-08-09,17:00:00,shallow,353,6.65,29.62,353
2021-08-09T21:00:00Z,2021-08-09,17:00:00,shallow,353,6.65,29.62,353
2021-08-09T21:00:00Z,2021-08-09,17:00:00,shallow,353,6.63,29.62,353
2021-08-09T21:10:00Z,2021-08-09,17:10:00,shallow,279,NA,NA,279
2021-08-09T21:20:00Z,2021-08-09,17:20:00,shallow,277,NA,NA,277
2021-08-09T21:30:00Z,2021-08-09,17:30:00,shallow,485,NA,NA,485
2021-08-09T21:40:00Z,2021-08-09,17:40:00,shallow,471,NA,NA,471
2021-08-09T21:50:00Z,2021-08-09,17:50:00,shallow,447,NA,NA,447
2021-08-09T22:00:00Z,2021-08-09,18:00:00,shallow,348,6.25,29.62,348
2021-08-09T22:00:00Z,2021-08-09,18:00:00,shallow,348,6.47,29.62,348
2021-08-09T22:00:00Z,2021-08-09,18:00:00,shallow,348,6.48,29.62,348
2021-08-09T22:00:00Z,2021-08-09,18:00:00,shallow,348,6.18,29.62,348
2021-08-09T22:00:00Z,2021-08-09,18:00:00,shallow,348,6.4,29.62,348
2021-08-09T22:00:00Z,2021-08-09,18:00:00,shallow,348,6.48,29.62,348
2021-08-09T22:00:00Z,2021-08-09,18:00:00,shallow,348,6.41,29.62,348
2021-08-09T22:00:00Z,2021-08-09,18:00:00,shallow,348,6.37,29.62,348
2021-08-09T22:00:00Z,2021-08-09,18:00:00,shallow,348,6.27,29.62,348
2021-08-09T22:00:00Z,2021-08-09,18:00:00,shallow,348,6.3,29.62,348
2021-08-09T22:00:00Z,2021-08-09,18:00:00,shallow,348,6.26,29.62,348
2021-08-09T22:00:00Z,2021-08-09,18:00:00,shallow,348,6.39,29.62,348
2021-08-09T22:10:00Z,2021-08-09,18:10:00,shallow,294,NA,NA,294
2021-08-09T22:20:00Z,2021-08-09,18:20:00,shallow,207,NA,NA,207
2021-08-09T22:30:00Z,2021-08-09,18:30:00,shallow,114,NA,NA,114
2021-08-09T22:40:00Z,2021-08-09,18:40:00,shallow,67,NA,NA,67
2021-08-09T22:50:00Z,2021-08-09,18:50:00,shallow,25,NA,NA,25
2021-08-09T23:00:00Z,2021-08-09,19:00:00,shallow,7,6.26,29.6,7
2021-08-09T23:00:00Z,2021-08-09,19:00:00,shallow,7,6.32,29.56,7
2021-08-09T23:00:00Z,2021-08-09,19:00:00,shallow,7,6.17,29.56,7
2021-08-09T23:00:00Z,2021-08-09,19:00:00,shallow,7,6.17,29.56,7
2021-08-09T23:00:00Z,2021-08-09,19:00:00,shallow,7,6.28,29.56,7
2021-08-09T23:00:00Z,2021-08-09,19:00:00,shallow,7,6.34,29.58,7
2021-08-09T23:00:00Z,2021-08-09,19:00:00,shallow,7,6.2,29.6,7
2021-08-09T23:00:00Z,2021-08-09,19:00:00,shallow,7,6.23,29.56,7
2021-08-09T23:00:00Z,2021-08-09,19:00:00,shallow,7,6.35,29.56,7
2021-08-09T23:00:00Z,2021-08-09,19:00:00,shallow,7,6.19,29.56,7
2021-08-09T23:00:00Z,2021-08-09,19:00:00,shallow,7,6.27,29.56,7
2021-08-09T23:00:00Z,2021-08-09,19:00:00,shallow,7,6.26,29.58,7
2021-08-09T23:10:00Z,2021-08-09,19:10:00,shallow,0,NA,NA,NA
2021-08-09T23:20:00Z,2021-08-09,19:20:00,shallow,0,NA,NA,NA
2021-08-09T23:30:00Z,2021-08-09,19:30:00,shallow,0,NA,NA,NA
2021-08-09T23:40:00Z,2021-08-09,19:40:00,shallow,0,NA,NA,NA
2021-08-09T23:50:00Z,2021-08-09,19:50:00,shallow,0,NA,NA,NA
2021-08-10T00:00:00Z,2021-08-09,20:00:00,shallow,0,NA,NA,NA
2021-08-10T00:10:00Z,2021-08-09,20:10:00,shallow,0,NA,NA,NA
2021-08-10T00:20:00Z,2021-08-09,20:20:00,shallow,0,NA,NA,NA
2021-08-10T00:30:00Z,2021-08-09,20:30:00,shallow,0,NA,NA,NA
2021-08-10T00:40:00Z,2021-08-09,20:40:00,shallow,0,NA,NA,NA
2021-08-10T00:50:00Z,2021-08-09,20:50:00,shallow,0,NA,NA,NA
2021-08-10T01:00:00Z,2021-08-09,21:00:00,shallow,0,NA,NA,NA
2021-08-10T01:10:00Z,2021-08-09,21:10:00,shallow,0,NA,NA,NA
2021-08-10T01:20:00Z,2021-08-09,21:20:00,shallow,0,NA,NA,NA
2021-08-10T01:30:00Z,2021-08-09,21:30:00,shallow,0,NA,NA,NA
2021-08-10T01:40:00Z,2021-08-09,21:40:00,shallow,0,NA,NA,NA
2021-08-10T01:50:00Z,2021-08-09,21:50:00,shallow,0,NA,NA,NA
2021-08-10T02:00:00Z,2021-08-09,22:00:00,shallow,0,NA,NA,NA
2021-08-10T02:10:00Z,2021-08-09,22:10:00,shallow,0,NA,NA,NA
2021-08-10T02:20:00Z,2021-08-09,22:20:00,shallow,0,NA,NA,NA
2021-08-10T02:30:00Z,2021-08-09,22:30:00,shallow,0,NA,NA,NA
2021-08-10T02:40:00Z,2021-08-09,22:40:00,shallow,0,NA,NA,NA
2021-08-10T02:50:00Z,2021-08-09,22:50:00,shallow,0,NA,NA,NA
2021-08-10T03:00:00Z,2021-08-09,23:00:00,shallow,0,NA,NA,NA
2021-08-10T03:10:00Z,2021-08-09,23:10:00,shallow,0,NA,NA,NA
2021-08-10T03:20:00Z,2021-08-09,23:20:00,shallow,0,NA,NA,NA
2021-08-10T03:30:00Z,2021-08-09,23:30:00,shallow,0,NA,NA,NA
2021-08-10T03:40:00Z,2021-08-09,23:40:00,shallow,0,NA,NA,NA
2021-08-10T03:50:00Z,2021-08-09,23:50:00,shallow,0,NA,NA,NA
2021-08-10T04:00:00Z,2021-08-09,24:00:00,shallow,0,NA,NA,NA
2021-08-10T00:00:00Z,2021-08-10,NA,deep,NA,7.47,29.64,NA
2021-08-10T00:00:00Z,2021-08-10,NA,deep,NA,7.49,29.64,NA
2021-08-10T00:00:00Z,2021-08-10,NA,deep,NA,7.76,29.64,NA
2021-08-10T00:00:00Z,2021-08-10,NA,deep,NA,7.45,29.64,NA
2021-08-10T00:00:00Z,2021-08-10,NA,deep,NA,7.32,29.64,NA
2021-08-10T00:00:00Z,2021-08-10,NA,deep,NA,7.36,29.64,NA
2021-08-10T00:00:00Z,2021-08-10,NA,deep,NA,7.31,29.64,NA
2021-08-10T00:00:00Z,2021-08-10,NA,deep,NA,7.31,29.64,NA
2021-08-10T00:00:00Z,2021-08-10,NA,deep,NA,7.3,29.64,NA
2021-08-10T00:00:00Z,2021-08-10,NA,deep,NA,7.36,29.64,NA
2021-08-10T00:00:00Z,2021-08-10,NA,deep,NA,7.37,29.64,NA
2021-08-10T00:00:00Z,2021-08-10,NA,deep,NA,7.47,29.64,NA
2021-08-10T01:00:00Z,2021-08-10,NA,deep,NA,7.6,29.62,NA
2021-08-10T01:00:00Z,2021-08-10,NA,deep,NA,7.69,29.62,NA
2021-08-10T01:00:00Z,2021-08-10,NA,deep,NA,7.69,29.62,NA
2021-08-10T01:00:00Z,2021-08-10,NA,deep,NA,7.75,29.62,NA
2021-08-10T01:00:00Z,2021-08-10,NA,deep,NA,7.76,29.62,NA
2021-08-10T01:00:00Z,2021-08-10,NA,deep,NA,7.75,29.62,NA
2021-08-10T01:00:00Z,2021-08-10,NA,deep,NA,7.71,29.62,NA
2021-08-10T01:00:00Z,2021-08-10,NA,deep,NA,7.73,29.62,NA
2021-08-10T01:00:00Z,2021-08-10,NA,deep,NA,7.71,29.6,NA
2021-08-10T01:00:00Z,2021-08-10,NA,deep,NA,7.68,29.6,NA
2021-08-10T01:00:00Z,2021-08-10,NA,deep,NA,7.68,29.62,NA
2021-08-10T01:00:00Z,2021-08-10,NA,deep,NA,7.66,29.62,NA
2021-08-10T02:00:00Z,2021-08-10,NA,deep,NA,7.65,29.62,NA
2021-08-10T02:00:00Z,2021-08-10,NA,deep,NA,7.57,29.62,NA
2021-08-10T02:00:00Z,2021-08-10,NA,deep,NA,7.53,29.64,NA
2021-08-10T02:00:00Z,2021-08-10,NA,deep,NA,7.47,29.64,NA
2021-08-10T02:00:00Z,2021-08-10,NA,deep,NA,7.48,29.64,NA
2021-08-10T02:00:00Z,2021-08-10,NA,deep,NA,7.53,29.64,NA
2021-08-10T02:00:00Z,2021-08-10,NA,deep,NA,7.61,29.64,NA
2021-08-10T02:00:00Z,2021-08-10,NA,deep,NA,7.62,29.64,NA
2021-08-10T02:00:00Z,2021-08-10,NA,deep,NA,7.66,29.62,NA
2021-08-10T02:00:00Z,2021-08-10,NA,deep,NA,7.64,29.62,NA
2021-08-10T02:00:00Z,2021-08-10,NA,deep,NA,7.63,29.62,NA
2021-08-10T02:00:00Z,2021-08-10,NA,deep,NA,7.66,29.62,NA
2021-08-10T03:00:00Z,2021-08-10,NA,deep,NA,7.58,29.62,NA
2021-08-10T03:00:00Z,2021-08-10,NA,deep,NA,7.55,29.62,NA
2021-08-10T03:00:00Z,2021-08-10,NA,deep,NA,7.51,29.64,NA
2021-08-10T03:00:00Z,2021-08-10,NA,deep,NA,7.53,29.62,NA
2021-08-10T03:00:00Z,2021-08-10,NA,deep,NA,7.52,29.62,NA
2021-08-10T03:00:00Z,2021-08-10,NA,deep,NA,7.58,29.62,NA
2021-08-10T03:00:00Z,2021-08-10,NA,deep,NA,7.59,29.62,NA
2021-08-10T03:00:00Z,2021-08-10,NA,deep,NA,7.61,29.62,NA
2021-08-10T03:00:00Z,2021-08-10,NA,deep,NA,7.58,29.62,NA
2021-08-10T03:00:00Z,2021-08-10,NA,deep,NA,7.55,29.62,NA
2021-08-10T03:00:00Z,2021-08-10,NA,deep,NA,7.57,29.62,NA
2021-08-10T03:00:00Z,2021-08-10,NA,deep,NA,7.52,29.62,NA
2021-08-10T04:00:00Z,2021-08-10,NA,deep,NA,7.53,29.62,NA
2021-08-10T04:00:00Z,2021-08-10,NA,deep,NA,7.52,29.6,NA
2021-08-10T04:00:00Z,2021-08-10,NA,deep,NA,7.5,29.6,NA
2021-08-10T04:00:00Z,2021-08-10,NA,deep,NA,7.51,29.6,NA
2021-08-10T04:00:00Z,2021-08-10,NA,deep,NA,7.5,29.62,NA
2021-08-10T04:00:00Z,2021-08-10,NA,deep,NA,7.51,29.62,NA
2021-08-10T04:00:00Z,2021-08-10,NA,deep,NA,7.53,29.62,NA
2021-08-10T04:00:00Z,2021-08-10,NA,deep,NA,7.54,29.62,NA
2021-08-10T04:00:00Z,2021-08-10,NA,deep,NA,7.53,29.6,NA
2021-08-10T04:00:00Z,2021-08-10,NA,deep,NA,7.54,29.6,NA
2021-08-10T04:00:00Z,2021-08-10,NA,deep,NA,7.47,29.6,NA
2021-08-10T04:00:00Z,2021-08-10,NA,deep,NA,7.47,29.6,NA
2021-08-10T04:10:00Z,2021-08-10,00:10:00,deep,0,NA,NA,NA
2021-08-10T04:20:00Z,2021-08-10,00:20:00,deep,0,NA,NA,NA
2021-08-10T04:30:00Z,2021-08-10,00:30:00,deep,0,NA,NA,NA
2021-08-10T04:40:00Z,2021-08-10,00:40:00,deep,0,NA,NA,NA
2021-08-10T04:50:00Z,2021-08-10,00:50:00,deep,0,NA,NA,NA
2021-08-10T05:00:00Z,2021-08-10,01:00:00,deep,0,7.44,29.6,NA
2021-08-10T05:00:00Z,2021-08-10,01:00:00,deep,0,7.35,29.58,NA
2021-08-10T05:00:00Z,2021-08-10,01:00:00,deep,0,7.34,29.58,NA
2021-08-10T05:00:00Z,2021-08-10,01:00:00,deep,0,7.37,29.58,NA
2021-08-10T05:00:00Z,2021-08-10,01:00:00,deep,0,7.33,29.58,NA
2021-08-10T05:00:00Z,2021-08-10,01:00:00,deep,0,7.39,29.6,NA
2021-08-10T05:00:00Z,2021-08-10,01:00:00,deep,0,7.36,29.58,NA
2021-08-10T05:00:00Z,2021-08-10,01:00:00,deep,0,7.38,29.58,NA
2021-08-10T05:00:00Z,2021-08-10,01:00:00,deep,0,7.39,29.58,NA
2021-08-10T05:00:00Z,2021-08-10,01:00:00,deep,0,7.35,29.6,NA
2021-08-10T05:00:00Z,2021-08-10,01:00:00,deep,0,7.45,29.6,NA
2021-08-10T05:00:00Z,2021-08-10,01:00:00,deep,0,7.36,29.58,NA
2021-08-10T05:10:00Z,2021-08-10,01:10:00,deep,0,NA,NA,NA
2021-08-10T05:20:00Z,2021-08-10,01:20:00,deep,0,NA,NA,NA
2021-08-10T05:30:00Z,2021-08-10,01:30:00,deep,0,NA,NA,NA
2021-08-10T05:40:00Z,2021-08-10,01:40:00,deep,0,NA,NA,NA
2021-08-10T05:50:00Z,2021-08-10,01:50:00,deep,0,NA,NA,NA
2021-08-10T06:00:00Z,2021-08-10,02:00:00,deep,0,7.47,29.62,NA
2021-08-10T06:00:00Z,2021-08-10,02:00:00,deep,0,7.36,29.58,NA
2021-08-10T06:00:00Z,2021-08-10,02:00:00,deep,0,7.36,29.6,NA
2021-08-10T06:00:00Z,2021-08-10,02:00:00,deep,0,7.44,29.62,NA
2021-08-10T06:00:00Z,2021-08-10,02:00:00,deep,0,7.46,29.6,NA
2021-08-10T06:00:00Z,2021-08-10,02:00:00,deep,0,7.45,29.62,NA
2021-08-10T06:00:00Z,2021-08-10,02:00:00,deep,0,7.42,29.6,NA
2021-08-10T06:00:00Z,2021-08-10,02:00:00,deep,0,7.44,29.6,NA
2021-08-10T06:00:00Z,2021-08-10,02:00:00,deep,0,7.36,29.6,NA
2021-08-10T06:00:00Z,2021-08-10,02:00:00,deep,0,7.4,29.58,NA
2021-08-10T06:00:00Z,2021-08-10,02:00:00,deep,0,7.46,29.6,NA
2021-08-10T06:00:00Z,2021-08-10,02:00:00,deep,0,7.36,29.6,NA
2021-08-10T06:10:00Z,2021-08-10,02:10:00,deep,0,NA,NA,NA
2021-08-10T06:20:00Z,2021-08-10,02:20:00,deep,0,NA,NA,NA
2021-08-10T06:30:00Z,2021-08-10,02:30:00,deep,0,NA,NA,NA
2021-08-10T06:40:00Z,2021-08-10,02:40:00,deep,0,NA,NA,NA
2021-08-10T06:50:00Z,2021-08-10,02:50:00,deep,0,NA,NA,NA
2021-08-10T07:00:00Z,2021-08-10,03:00:00,deep,0,7.39,29.62,NA
2021-08-10T07:00:00Z,2021-08-10,03:00:00,deep,0,7.44,29.62,NA
2021-08-10T07:00:00Z,2021-08-10,03:00:00,deep,0,7.38,29.6,NA
2021-08-10T07:00:00Z,2021-08-10,03:00:00,deep,0,7.48,29.62,NA
2021-08-10T07:00:00Z,2021-08-10,03:00:00,deep,0,7.42,29.62,NA
2021-08-10T07:00:00Z,2021-08-10,03:00:00,deep,0,7.46,29.62,NA
2021-08-10T07:00:00Z,2021-08-10,03:00:00,deep,0,7.42,29.62,NA
2021-08-10T07:00:00Z,2021-08-10,03:00:00,deep,0,7.38,29.6,NA
2021-08-10T07:00:00Z,2021-08-10,03:00:00,deep,0,7.38,29.62,NA
2021-08-10T07:00:00Z,2021-08-10,03:00:00,deep,0,7.43,29.62,NA
2021-08-10T07:00:00Z,2021-08-10,03:00:00,deep,0,7.43,29.62,NA
2021-08-10T07:00:00Z,2021-08-10,03:00:00,deep,0,7.46,29.62,NA
2021-08-10T07:10:00Z,2021-08-10,03:10:00,deep,0,NA,NA,NA
2021-08-10T07:20:00Z,2021-08-10,03:20:00,deep,0,NA,NA,NA
2021-08-10T07:30:00Z,2021-08-10,03:30:00,deep,0,NA,NA,NA
2021-08-10T07:40:00Z,2021-08-10,03:40:00,deep,0,NA,NA,NA
2021-08-10T07:50:00Z,2021-08-10,03:50:00,deep,0,NA,NA,NA
2021-08-10T08:00:00Z,2021-08-10,04:00:00,deep,0,7.24,29.62,NA
2021-08-10T08:00:00Z,2021-08-10,04:00:00,deep,0,7.38,29.62,NA
2021-08-10T08:00:00Z,2021-08-10,04:00:00,deep,0,7.22,29.62,NA
2021-08-10T08:00:00Z,2021-08-10,04:00:00,deep,0,7.36,29.62,NA
2021-08-10T08:00:00Z,2021-08-10,04:00:00,deep,0,7.29,29.62,NA
2021-08-10T08:00:00Z,2021-08-10,04:00:00,deep,0,7.32,29.62,NA
2021-08-10T08:00:00Z,2021-08-10,04:00:00,deep,0,7.38,29.62,NA
2021-08-10T08:00:00Z,2021-08-10,04:00:00,deep,0,7.28,29.62,NA
2021-08-10T08:00:00Z,2021-08-10,04:00:00,deep,0,7.4,29.62,NA
2021-08-10T08:00:00Z,2021-08-10,04:00:00,deep,0,7.33,29.62,NA
2021-08-10T08:00:00Z,2021-08-10,04:00:00,deep,0,7.44,29.62,NA
2021-08-10T08:00:00Z,2021-08-10,04:00:00,deep,0,7.22,29.62,NA
2021-08-10T08:10:00Z,2021-08-10,04:10:00,deep,0,NA,NA,NA
2021-08-10T08:20:00Z,2021-08-10,04:20:00,deep,0,NA,NA,NA
2021-08-10T08:30:00Z,2021-08-10,04:30:00,deep,0,NA,NA,NA
2021-08-10T08:40:00Z,2021-08-10,04:40:00,deep,0,NA,NA,NA
2021-08-10T08:50:00Z,2021-08-10,04:50:00,deep,0,NA,NA,NA
2021-08-10T09:00:00Z,2021-08-10,05:00:00,deep,0,7.29,29.62,0
2021-08-10T09:00:00Z,2021-08-10,05:00:00,deep,0,7.21,29.62,0
2021-08-10T09:00:00Z,2021-08-10,05:00:00,deep,0,7.37,29.66,0
2021-08-10T09:00:00Z,2021-08-10,05:00:00,deep,0,7.38,29.66,0
2021-08-10T09:00:00Z,2021-08-10,05:00:00,deep,0,7.34,29.66,0
2021-08-10T09:00:00Z,2021-08-10,05:00:00,deep,0,7.36,29.66,0
2021-08-10T09:00:00Z,2021-08-10,05:00:00,deep,0,7.37,29.66,0
2021-08-10T09:00:00Z,2021-08-10,05:00:00,deep,0,7.42,29.66,0
2021-08-10T09:00:00Z,2021-08-10,05:00:00,deep,0,7.19,29.62,0
2021-08-10T09:00:00Z,2021-08-10,05:00:00,deep,0,7.44,29.66,0
2021-08-10T09:00:00Z,2021-08-10,05:00:00,deep,0,7.34,29.66,0
2021-08-10T09:00:00Z,2021-08-10,05:00:00,deep,0,7.39,29.64,0
2021-08-10T09:10:00Z,2021-08-10,05:10:00,deep,0,NA,NA,0
2021-08-10T09:20:00Z,2021-08-10,05:20:00,deep,0,NA,NA,0
2021-08-10T09:30:00Z,2021-08-10,05:30:00,deep,0,NA,NA,0
2021-08-10T09:40:00Z,2021-08-10,05:40:00,deep,0,NA,NA,0
2021-08-10T09:50:00Z,2021-08-10,05:50:00,deep,0,NA,NA,0
2021-08-10T10:00:00Z,2021-08-10,06:00:00,deep,0,7.48,29.68,0
2021-08-10T10:00:00Z,2021-08-10,06:00:00,deep,0,7.49,29.68,0
2021-08-10T10:00:00Z,2021-08-10,06:00:00,deep,0,7.48,29.68,0
2021-08-10T10:00:00Z,2021-08-10,06:00:00,deep,0,7.49,29.68,0
2021-08-10T10:00:00Z,2021-08-10,06:00:00,deep,0,7.43,29.66,0
2021-08-10T10:00:00Z,2021-08-10,06:00:00,deep,0,7.43,29.66,0
2021-08-10T10:00:00Z,2021-08-10,06:00:00,deep,0,7.5,29.68,0
2021-08-10T10:00:00Z,2021-08-10,06:00:00,deep,0,7.48,29.68,0
2021-08-10T10:00:00Z,2021-08-10,06:00:00,deep,0,7.46,29.66,0
2021-08-10T10:00:00Z,2021-08-10,06:00:00,deep,0,7.49,29.68,0
2021-08-10T10:00:00Z,2021-08-10,06:00:00,deep,0,7.45,29.66,0
2021-08-10T10:00:00Z,2021-08-10,06:00:00,deep,0,7.44,29.66,0
2021-08-10T10:10:00Z,2021-08-10,06:10:00,deep,0,NA,NA,0
2021-08-10T10:20:00Z,2021-08-10,06:20:00,deep,0,NA,NA,0
2021-08-10T10:30:00Z,2021-08-10,06:30:00,deep,0,NA,NA,0
2021-08-10T10:40:00Z,2021-08-10,06:40:00,deep,2,NA,NA,2
2021-08-10T10:50:00Z,2021-08-10,06:50:00,deep,7,NA,NA,7
2021-08-10T11:00:00Z,2021-08-10,07:00:00,deep,13,7.36,29.64,13
2021-08-10T11:00:00Z,2021-08-10,07:00:00,deep,13,7.39,29.64,13
2021-08-10T11:00:00Z,2021-08-10,07:00:00,deep,13,7.39,29.62,13
2021-08-10T11:00:00Z,2021-08-10,07:00:00,deep,13,7.42,29.64,13
2021-08-10T11:00:00Z,2021-08-10,07:00:00,deep,13,7.34,29.64,13
2021-08-10T11:00:00Z,2021-08-10,07:00:00,deep,13,7.35,29.62,13
2021-08-10T11:00:00Z,2021-08-10,07:00:00,deep,13,7.4,29.64,13
2021-08-10T11:00:00Z,2021-08-10,07:00:00,deep,13,7.4,29.64,13
2021-08-10T11:00:00Z,2021-08-10,07:00:00,deep,13,7.35,29.64,13
2021-08-10T11:00:00Z,2021-08-10,07:00:00,deep,13,7.36,29.64,13
2021-08-10T11:00:00Z,2021-08-10,07:00:00,deep,13,7.42,29.66,13
2021-08-10T11:00:00Z,2021-08-10,07:00:00,deep,13,7.35,29.64,13
2021-08-10T11:10:00Z,2021-08-10,07:10:00,deep,21,NA,NA,21
2021-08-10T11:20:00Z,2021-08-10,07:20:00,deep,28,NA,NA,28
2021-08-10T11:30:00Z,2021-08-10,07:30:00,deep,35,NA,NA,35
2021-08-10T11:40:00Z,2021-08-10,07:40:00,deep,42,NA,NA,42
2021-08-10T11:50:00Z,2021-08-10,07:50:00,deep,51,NA,NA,51
2021-08-10T12:00:00Z,2021-08-10,08:00:00,deep,58,7.63,29.68,58
2021-08-10T12:00:00Z,2021-08-10,08:00:00,deep,58,7.49,29.64,58
2021-08-10T12:00:00Z,2021-08-10,08:00:00,deep,58,7.46,29.64,58
2021-08-10T12:00:00Z,2021-08-10,08:00:00,deep,58,7.6,29.66,58
2021-08-10T12:00:00Z,2021-08-10,08:00:00,deep,58,7.61,29.66,58
2021-08-10T12:00:00Z,2021-08-10,08:00:00,deep,58,7.55,29.64,58
2021-08-10T12:00:00Z,2021-08-10,08:00:00,deep,58,7.42,29.64,58
2021-08-10T12:00:00Z,2021-08-10,08:00:00,deep,58,7.44,29.64,58
2021-08-10T12:00:00Z,2021-08-10,08:00:00,deep,58,7.51,29.64,58
2021-08-10T12:00:00Z,2021-08-10,08:00:00,deep,58,7.63,29.68,58
2021-08-10T12:00:00Z,2021-08-10,08:00:00,deep,58,7.45,29.64,58
2021-08-10T12:00:00Z,2021-08-10,08:00:00,deep,58,7.6,29.68,58
2021-08-10T12:10:00Z,2021-08-10,08:10:00,deep,67,NA,NA,67
2021-08-10T12:20:00Z,2021-08-10,08:20:00,deep,76,NA,NA,76
